1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26
0,0,0,12,3,19,26,23,3,3,5,3,0,3,3,1,3,3,10,10,4,10,3,1,0,4
0,0,0,21,5,28,39,23,3,3,5,3,0,3,3,1,3,3,10,10,4,10,3,1,0,4
0,0,0,20,4,27,44,23,3,3,5,3,0,3,3,1,3,3,10,10,4,10,3,1,0,4
0,0,0,19,3,26,52,23,3,3,5,3,0,3,3,1,3,3,10,10,4,10,3,1,0,4
0,0,0,13,4,20,55,23,3,3,5,3,0,3,3,1,3,3,10,10,4,10,3,1,0,4
0,0,0,14,5,21,121,23,3,3,5,3,0,3,3,1,3,3,10,10,4,10,3,1,0,4
0,0,0,16,0,23,70,12,11,11,15,11,10,2,2,0,2,5,10,10,4,10,3,1,0,4
0,0,0,22,0,2,73,12,11,11,15,11,10,2,2,0,2,5,10,10,4,10,3,1,0,4
0,0,0,29,5,7,75,12,11,11,15,11,10,2,2,0,2,5,10,10,4,10,3,1,0,4
0,0,0,3,2,11,79,12,11,11,15,11,10,2,2,0,2,5,10,10,4,10,3,1,0,4
0,0,0,0,5,0,80,12,11,11,15,11,10,2,2,0,2,5,10,10,4,10,3,1,0,4
0,0,0,12,3,19,80,12,11,11,15,11,10,2,2,0,2,5,10,10,4,10,3,1,0,4
0,0,0,17,1,24,81,12,11,11,15,11,10,2,2,0,2,5,10,10,4,10,3,1,0,4
0,0,0,10,2,18,84,12,11,11,15,11,10,2,2,0,2,5,10,10,4,10,3,1,0,4
0,0,0,14,5,21,85,12,11,11,15,11,10,2,2,0,2,5,10,10,4,10,3,1,0,4
0,0,0,20,4,27,85,12,11,11,15,11,10,2,2,0,2,5,10,10,4,10,3,1,0,4
0,0,0,23,6,29,85,12,11,11,15,11,10,2,2,0,2,5,10,10,4,10,3,1,0,4
0,0,0,24,0,30,85,12,11,11,15,11,10,2,2,0,2,5,10,10,4,10,3,1,0,4
0,0,0,21,5,28,89,12,11,11,15,11,10,2,2,0,2,5,10,10,4,10,3,1,0,4
0,0,0,4,3,12,92,12,11,11,15,11,10,2,2,0,2,5,10,10,4,10,3,1,0,4
0,0,0,2,1,10,94,12,11,11,15,11,10,2,2,0,2,5,10,10,4,10,3,1,0,4
0,0,0,8,0,16,95,12,11,11,15,11,10,2,2,0,2,5,10,10,4,10,3,1,0,4
0,0,0,9,1,17,95,12,11,11,15,11,10,2,2,0,2,5,10,10,4,10,3,1,0,4
0,0,0,5,4,13,97,12,11,11,15,11,10,2,2,0,2,5,10,10,4,10,3,1,0,4
0,0,0,19,3,26,97,12,11,11,15,11,10,2,2,0,2,5,10,10,4,10,3,1,0,4
0,0,0,27,3,5,98,12,11,11,15,11,10,2,2,0,2,5,10,10,4,10,3,1,0,4
0,0,0,7,6,15,98,12,11,11,15,11,10,2,2,0,2,5,10,10,4,10,3,1,0,4
0,0,0,18,2,25,98,12,11,11,15,11,10,2,2,0,2,5,10,10,4,10,3,1,0,4
0,0,0,11,6,1,100,12,11,11,15,11,10,2,2,0,2,5,10,10,4,10,3,1,0,4
0,0,0,25,1,3,100,12,11,11,15,11,10,2,2,0,2,5,10,10,4,10,3,1,0,4
0,0,0,28,4,6,101,12,11,11,15,11,10,2,2,0,2,5,10,10,4,10,3,1,0,4
0,0,0,6,5,14,102,12,11,11,15,11,10,2,2,0,2,5,10,10,4,10,3,1,0,4
0,0,0,13,4,20,104,12,11,11,15,11,10,2,2,0,2,5,10,10,4,10,3,1,0,4
0,0,0,30,6,8,105,12,11,11,15,11,10,2,2,0,2,5,10,10,4,10,3,1,0,4
0,0,0,26,2,4,108,12,11,11,15,11,10,2,2,0,2,5,10,10,4,10,3,1,0,4
0,0,0,1,0,9,108,12,11,11,15,11,10,2,2,0,2,5,10,10,4,10,3,1,0,4
0,0,0,15,6,22,110,12,11,11,15,11,10,2,2,0,2,5,10,10,4,10,3,1,0,4
0,0,0,7,6,15,70,25,6,6,8,6,5,4,4,2,4,6,10,10,4,10,3,1,0,4
0,0,0,27,3,5,74,25,6,6,8,6,5,4,4,2,4,6,10,10,4,10,3,1,0,4
0,0,0,1,0,9,79,25,6,6,8,6,5,4,4,2,4,6,10,10,4,10,3,1,0,4
0,0,0,25,1,3,80,25,6,6,8,6,5,4,4,2,4,6,10,10,4,10,3,1,0,4
0,0,0,15,6,22,80,25,6,6,8,6,5,4,4,2,4,6,10,10,4,10,3,1,0,4
0,0,0,5,4,13,81,25,6,6,8,6,5,4,4,2,4,6,10,10,4,10,3,1,0,4
0,0,0,8,0,16,82,25,6,6,8,6,5,4,4,2,4,6,10,10,4,10,3,1,0,4
0,0,0,4,3,12,86,25,6,6,8,6,5,4,4,2,4,6,10,10,4,10,3,1,0,4
0,0,0,20,4,27,86,25,6,6,8,6,5,4,4,2,4,6,10,10,4,10,3,1,0,4
0,0,0,26,2,4,88,25,6,6,8,6,5,4,4,2,4,6,10,10,4,10,3,1,0,4
0,0,0,11,6,1,92,25,6,6,8,6,5,4,4,2,4,6,10,10,4,10,3,1,0,4
0,0,0,9,1,17,94,25,6,6,8,6,5,4,4,2,4,6,10,10,4,10,3,1,0,4
0,0,0,19,3,26,97,25,6,6,8,6,5,4,4,2,4,6,10,10,4,10,3,1,0,4
0,0,0,2,1,10,98,25,6,6,8,6,5,4,4,2,4,6,10,10,4,10,3,1,0,4
0,0,0,30,6,8,99,25,6,6,8,6,5,4,4,2,4,6,10,10,4,10,3,1,0,4
0,0,0,18,2,25,104,25,6,6,8,6,5,4,4,2,4,6,10,10,4,10,3,1,0,4
0,0,0,3,2,11,105,25,6,6,8,6,5,4,4,2,4,6,10,10,4,10,3,1,0,4
0,0,0,28,4,6,108,25,6,6,8,6,5,4,4,2,4,6,10,10,4,10,3,1,0,4
0,0,0,22,0,2,110,25,6,6,8,6,5,4,4,2,4,6,10,10,4,10,3,1,0,4
0,0,0,10,2,18,110,25,6,6,8,6,5,4,4,2,4,6,10,10,4,10,3,1,0,4
0,0,0,12,3,19,110,25,6,6,8,6,5,4,4,2,4,6,10,10,4,10,3,1,0,4
0,0,0,13,4,20,110,25,6,6,8,6,5,4,4,2,4,6,10,10,4,10,3,1,0,4
0,0,0,23,6,29,116,25,6,6,8,6,5,4,4,2,4,6,10,10,4,10,3,1,0,4
0,0,0,25,1,3,5,24,4,4,3,4,3,9,9,7,9,7,10,10,4,10,3,1,0,4
0,0,0,8,0,16,5,24,4,4,3,4,3,9,9,7,9,7,10,10,4,10,3,1,0,4
0,0,0,20,4,27,5,24,4,4,3,4,3,9,9,7,9,7,10,10,4,10,3,1,0,4
0,0,0,1,0,9,9,24,4,4,3,4,3,9,9,7,9,7,10,10,4,10,3,1,0,4
0,0,0,13,4,20,10,24,4,4,3,4,3,9,9,7,9,7,10,10,4,10,3,1,0,4
0,0,0,18,2,25,11,24,4,4,3,4,3,9,9,7,9,7,10,10,4,10,3,1,0,4
0,0,0,3,2,11,13,24,4,4,3,4,3,9,9,7,9,7,10,10,4,10,3,1,0,4
0,0,0,2,1,10,14,24,4,4,3,4,3,9,9,7,9,7,10,10,4,10,3,1,0,4
0,0,0,12,3,19,14,24,4,4,3,4,3,9,9,7,9,7,10,10,4,10,3,1,0,4
0,0,0,21,5,28,15,24,4,4,3,4,3,9,9,7,9,7,10,10,4,10,3,1,0,4
0,0,0,28,4,6,16,24,4,4,3,4,3,9,9,7,9,7,10,10,4,10,3,1,0,4
0,0,0,10,2,18,17,24,4,4,3,4,3,9,9,7,9,7,10,10,4,10,3,1,0,4
0,0,0,4,3,12,23,24,4,4,3,4,3,9,9,7,9,7,10,10,4,10,3,1,0,4
0,0,0,27,3,5,27,24,4,4,3,4,3,9,9,7,9,7,10,10,4,10,3,1,0,4
0,0,0,9,1,17,49,24,4,4,3,4,3,9,9,7,9,7,10,10,4,10,3,1,0,4
0,0,0,29,5,7,56,24,4,4,3,4,3,9,9,7,9,7,10,10,4,10,3,1,0,4
0,0,0,6,5,14,56,24,4,4,3,4,3,9,9,7,9,7,10,10,4,10,3,1,0,4
0,0,0,0,5,0,66,24,4,4,3,4,3,9,9,7,9,7,10,10,4,10,3,1,0,4
0,0,0,26,2,4,88,24,4,4,3,4,3,9,9,7,9,7,10,10,4,10,3,1,0,4
0,0,0,14,5,21,112,24,4,4,3,4,3,9,9,7,9,7,10,10,4,10,3,1,0,4
0,0,0,5,4,13,115,24,4,4,3,4,3,9,9,7,9,7,10,10,4,10,3,1,0,4
0,0,0,22,0,2,119,24,4,4,3,4,3,9,9,7,9,7,10,10,4,10,3,1,0,4
0,0,0,19,3,26,121,24,4,4,3,4,3,9,9,7,9,7,10,10,4,10,3,1,0,4
0,0,0,13,4,20,1,26,4,4,3,4,3,9,9,7,9,7,10,10,4,10,3,1,0,4
0,0,0,2,1,10,2,26,4,4,3,4,3,9,9,7,9,7,10,10,4,10,3,1,0,4
0,0,0,26,2,4,3,26,4,4,3,4,3,9,9,7,9,7,10,10,4,10,3,1,0,4
0,0,0,6,5,14,5,26,4,4,3,4,3,9,9,7,9,7,10,10,4,10,3,1,0,4
0,0,0,1,0,9,9,26,4,4,3,4,3,9,9,7,9,7,10,10,4,10,3,1,0,4
0,0,0,5,4,13,9,26,4,4,3,4,3,9,9,7,9,7,10,10,4,10,3,1,0,4
0,0,0,27,3,5,14,26,4,4,3,4,3,9,9,7,9,7,10,10,4,10,3,1,0,4
0,0,0,25,1,3,22,26,4,4,3,4,3,9,9,7,9,7,10,10,4,10,3,1,0,4
0,0,0,8,0,16,25,26,4,4,3,4,3,9,9,7,9,7,10,10,4,10,3,1,0,4
0,0,0,3,2,11,33,26,4,4,3,4,3,9,9,7,9,7,10,10,4,10,3,1,0,4
0,0,0,28,4,6,35,26,4,4,3,4,3,9,9,7,9,7,10,10,4,10,3,1,0,4
0,0,0,14,5,21,42,26,4,4,3,4,3,9,9,7,9,7,10,10,4,10,3,1,0,4
0,0,0,30,6,8,43,26,4,4,3,4,3,9,9,7,9,7,10,10,4,10,3,1,0,4
0,0,0,9,1,17,43,26,4,4,3,4,3,9,9,7,9,7,10,10,4,10,3,1,0,4
0,0,0,22,0,2,45,26,4,4,3,4,3,9,9,7,9,7,10,10,4,10,3,1,0,4
0,0,0,10,2,18,45,26,4,4,3,4,3,9,9,7,9,7,10,10,4,10,3,1,0,4
0,0,0,29,5,7,46,26,4,4,3,4,3,9,9,7,9,7,10,10,4,10,3,1,0,4
0,0,0,11,6,1,49,26,4,4,3,4,3,9,9,7,9,7,10,10,4,10,3,1,0,4
0,0,0,0,5,0,65,26,4,4,3,4,3,9,9,7,9,7,10,10,4,10,3,1,0,4
0,0,0,7,6,15,65,26,4,4,3,4,3,9,9,7,9,7,10,10,4,10,3,1,0,4
0,0,0,4,3,12,115,26,4,4,3,4,3,9,9,7,9,7,10,10,4,10,3,1,0,4
0,0,0,12,3,19,121,26,4,4,3,4,3,9,9,7,9,7,10,10,4,10,3,1,0,4
0,0,0,23,6,29,56,11,5,5,7,5,4,9,9,7,9,7,10,10,4,10,3,1,0,4
0,0,0,6,5,14,57,11,5,5,7,5,4,9,9,7,9,7,10,10,4,10,3,1,0,4
0,0,0,25,1,3,70,11,5,5,7,5,4,9,9,7,9,7,10,10,4,10,3,1,0,4
0,0,0,27,3,5,74,11,5,5,7,5,4,9,9,7,9,7,10,10,4,10,3,1,0,4
0,0,0,19,3,26,75,11,5,5,7,5,4,9,9,7,9,7,10,10,4,10,3,1,0,4
0,0,0,24,0,30,75,11,5,5,7,5,4,9,9,7,9,7,10,10,4,10,3,1,0,4
0,0,0,28,4,6,76,11,5,5,7,5,4,9,9,7,9,7,10,10,4,10,3,1,0,4
0,0,0,30,6,8,79,11,5,5,7,5,4,9,9,7,9,7,10,10,4,10,3,1,0,4
0,0,0,5,4,13,79,11,5,5,7,5,4,9,9,7,9,7,10,10,4,10,3,1,0,4
0,0,0,14,5,21,79,11,5,5,7,5,4,9,9,7,9,7,10,10,4,10,3,1,0,4
0,0,0,18,2,25,80,11,5,5,7,5,4,9,9,7,9,7,10,10,4,10,3,1,0,4
0,0,0,20,4,27,80,11,5,5,7,5,4,9,9,7,9,7,10,10,4,10,3,1,0,4
0,0,0,1,0,9,81,11,5,5,7,5,4,9,9,7,9,7,10,10,4,10,3,1,0,4
0,0,0,8,0,16,81,11,5,5,7,5,4,9,9,7,9,7,10,10,4,10,3,1,0,4
0,0,0,13,4,20,81,11,5,5,7,5,4,9,9,7,9,7,10,10,4,10,3,1,0,4
0,0,0,16,0,23,85,11,5,5,7,5,4,9,9,7,9,7,10,10,4,10,3,1,0,4
0,0,0,11,6,1,86,11,5,5,7,5,4,9,9,7,9,7,10,10,4,10,3,1,0,4
0,0,0,2,1,10,87,11,5,5,7,5,4,9,9,7,9,7,10,10,4,10,3,1,0,4
0,0,0,21,5,28,87,11,5,5,7,5,4,9,9,7,9,7,10,10,4,10,3,1,0,4
0,0,0,22,0,2,88,11,5,5,7,5,4,9,9,7,9,7,10,10,4,10,3,1,0,4
0,0,0,17,1,24,89,11,5,5,7,5,4,9,9,7,9,7,10,10,4,10,3,1,0,4
0,0,0,26,2,4,92,11,5,5,7,5,4,9,9,7,9,7,10,10,4,10,3,1,0,4
0,0,0,7,6,15,92,11,5,5,7,5,4,9,9,7,9,7,10,10,4,10,3,1,0,4
0,0,0,12,3,19,92,11,5,5,7,5,4,9,9,7,9,7,10,10,4,10,3,1,0,4
0,0,0,29,5,7,94,11,5,5,7,5,4,9,9,7,9,7,10,10,4,10,3,1,0,4
0,0,0,3,2,11,95,11,5,5,7,5,4,9,9,7,9,7,10,10,4,10,3,1,0,4
0,0,0,15,6,22,96,11,5,5,7,5,4,9,9,7,9,7,10,10,4,10,3,1,0,4
0,0,0,10,2,18,97,11,5,5,7,5,4,9,9,7,9,7,10,10,4,10,3,1,0,4
0,0,0,4,3,12,104,11,5,5,7,5,4,9,9,7,9,7,10,10,4,10,3,1,0,4
0,0,0,0,5,0,107,11,5,5,7,5,4,9,9,7,9,7,10,10,4,10,3,1,0,4
0,0,0,9,1,17,110,11,5,5,7,5,4,9,9,7,9,7,10,10,4,10,3,1,0,4
0,0,0,26,2,4,8,27,10,10,14,10,9,13,13,12,13,8,10,10,4,10,3,1,0,4
0,0,0,23,6,29,12,27,10,10,14,10,9,13,13,12,13,8,10,10,4,10,3,1,0,4
0,0,0,5,4,13,16,27,10,10,14,10,9,13,13,12,13,8,10,10,4,10,3,1,0,4
0,0,0,27,3,5,17,27,10,10,14,10,9,13,13,12,13,8,10,10,4,10,3,1,0,4
0,0,0,21,5,28,17,27,10,10,14,10,9,13,13,12,13,8,10,10,4,10,3,1,0,4
0,0,0,6,5,14,20,27,10,10,14,10,9,13,13,12,13,8,10,10,4,10,3,1,0,4
0,0,0,10,2,18,22,27,10,10,14,10,9,13,13,12,13,8,10,10,4,10,3,1,0,4
0,0,0,30,6,8,24,27,10,10,14,10,9,13,13,12,13,8,10,10,4,10,3,1,0,4
0,0,0,29,5,7,29,27,10,10,14,10,9,13,13,12,13,8,10,10,4,10,3,1,0,4
0,0,0,2,1,10,30,27,10,10,14,10,9,13,13,12,13,8,10,10,4,10,3,1,0,4
0,0,0,15,6,22,31,27,10,10,14,10,9,13,13,12,13,8,10,10,4,10,3,1,0,4
0,0,0,24,0,30,31,27,10,10,14,10,9,13,13,12,13,8,10,10,4,10,3,1,0,4
0,0,0,1,0,9,34,27,10,10,14,10,9,13,13,12,13,8,10,10,4,10,3,1,0,4
0,0,0,13,4,20,34,27,10,10,14,10,9,13,13,12,13,8,10,10,4,10,3,1,0,4
0,0,0,16,0,23,34,27,10,10,14,10,9,13,13,12,13,8,10,10,4,10,3,1,0,4
0,0,0,18,2,25,39,27,10,10,14,10,9,13,13,12,13,8,10,10,4,10,3,1,0,4
0,0,0,3,2,11,41,27,10,10,14,10,9,13,13,12,13,8,10,10,4,10,3,1,0,4
0,0,0,19,3,26,45,27,10,10,14,10,9,13,13,12,13,8,10,10,4,10,3,1,0,4
0,0,0,4,3,12,46,27,10,10,14,10,9,13,13,12,13,8,10,10,4,10,3,1,0,4
0,0,0,7,6,15,55,27,10,10,14,10,9,13,13,12,13,8,10,10,4,10,3,1,0,4
0,0,0,12,3,19,57,27,10,10,14,10,9,13,13,12,13,8,10,10,4,10,3,1,0,4
0,0,0,25,1,3,63,27,10,10,14,10,9,13,13,12,13,8,10,10,4,10,3,1,0,4
0,0,0,17,1,24,65,27,10,10,14,10,9,13,13,12,13,8,10,10,4,10,3,1,0,4
0,0,0,28,4,6,66,27,10,10,14,10,9,13,13,12,13,8,10,10,4,10,3,1,0,4
0,0,0,20,4,27,67,27,10,10,14,10,9,13,13,12,13,8,10,10,4,10,3,1,0,4
0,0,0,8,0,16,111,27,10,10,14,10,9,13,13,12,13,8,10,10,4,10,3,1,0,4
0,0,0,14,5,21,112,27,10,10,14,10,9,13,13,12,13,8,10,10,4,10,3,1,0,4
0,0,0,9,1,17,114,27,10,10,14,10,9,13,13,12,13,8,10,10,4,10,3,1,0,4
0,0,0,22,0,2,119,27,10,10,14,10,9,13,13,12,13,8,10,10,4,10,3,1,0,4
0,0,0,6,5,14,0,20,9,9,12,9,8,11,11,9,11,9,10,10,4,10,3,1,0,4
0,0,0,21,5,28,16,20,9,9,12,9,8,11,11,9,11,9,10,10,4,10,3,1,0,4
0,0,0,16,0,23,39,20,9,9,12,9,8,11,11,9,11,9,10,10,4,10,3,1,0,4
0,0,0,4,3,12,58,20,9,9,12,9,8,11,11,9,11,9,10,10,4,10,3,1,0,4
0,0,0,23,6,29,61,20,9,9,12,9,8,11,11,9,11,9,10,10,4,10,3,1,0,4
0,0,0,28,4,6,70,20,9,9,12,9,8,11,11,9,11,9,10,10,4,10,3,1,0,4
0,0,0,26,2,4,76,20,9,9,12,9,8,11,11,9,11,9,10,10,4,10,3,1,0,4
0,0,0,5,4,13,77,20,9,9,12,9,8,11,11,9,11,9,10,10,4,10,3,1,0,4
0,0,0,24,0,30,81,20,9,9,12,9,8,11,11,9,11,9,10,10,4,10,3,1,0,4
0,0,0,3,2,11,84,20,9,9,12,9,8,11,11,9,11,9,10,10,4,10,3,1,0,4
0,0,0,22,0,2,85,20,9,9,12,9,8,11,11,9,11,9,10,10,4,10,3,1,0,4
0,0,0,13,4,20,85,20,9,9,12,9,8,11,11,9,11,9,10,10,4,10,3,1,0,4
0,0,0,30,6,8,86,20,9,9,12,9,8,11,11,9,11,9,10,10,4,10,3,1,0,4
0,0,0,12,3,19,86,20,9,9,12,9,8,11,11,9,11,9,10,10,4,10,3,1,0,4
0,0,0,29,5,7,87,20,9,9,12,9,8,11,11,9,11,9,10,10,4,10,3,1,0,4
0,0,0,11,6,1,88,20,9,9,12,9,8,11,11,9,11,9,10,10,4,10,3,1,0,4
0,0,0,2,1,10,90,20,9,9,12,9,8,11,11,9,11,9,10,10,4,10,3,1,0,4
0,0,0,9,1,17,90,20,9,9,12,9,8,11,11,9,11,9,10,10,4,10,3,1,0,4
0,0,0,27,3,5,91,20,9,9,12,9,8,11,11,9,11,9,10,10,4,10,3,1,0,4
0,0,0,25,1,3,92,20,9,9,12,9,8,11,11,9,11,9,10,10,4,10,3,1,0,4
0,0,0,1,0,9,92,20,9,9,12,9,8,11,11,9,11,9,10,10,4,10,3,1,0,4
0,0,0,8,0,16,92,20,9,9,12,9,8,11,11,9,11,9,10,10,4,10,3,1,0,4
0,0,0,10,2,18,92,20,9,9,12,9,8,11,11,9,11,9,10,10,4,10,3,1,0,4
0,0,0,15,6,22,95,20,9,9,12,9,8,11,11,9,11,9,10,10,4,10,3,1,0,4
0,0,0,19,3,26,95,20,9,9,12,9,8,11,11,9,11,9,10,10,4,10,3,1,0,4
0,0,0,14,5,21,98,20,9,9,12,9,8,11,11,9,11,9,10,10,4,10,3,1,0,4
0,0,0,17,1,24,99,20,9,9,12,9,8,11,11,9,11,9,10,10,4,10,3,1,0,4
0,0,0,20,4,27,104,20,9,9,12,9,8,11,11,9,11,9,10,10,4,10,3,1,0,4
0,0,0,0,5,0,105,20,9,9,12,9,8,11,11,9,11,9,10,10,4,10,3,1,0,4
0,0,0,7,6,15,105,20,9,9,12,9,8,11,11,9,11,9,10,10,4,10,3,1,0,4
0,0,0,18,2,25,105,20,9,9,12,9,8,11,11,9,11,9,10,10,4,10,3,1,0,4
0,0,0,4,3,12,30,5,16,16,10,16,15,5,5,3,5,10,10,10,4,10,3,1,0,4
0,0,0,23,6,29,61,5,16,16,10,16,15,5,5,3,5,10,10,10,4,10,3,1,0,4
0,0,0,28,4,6,70,5,16,16,10,16,15,5,5,3,5,10,10,10,4,10,3,1,0,4
0,0,0,20,4,27,70,5,16,16,10,16,15,5,5,3,5,10,10,10,4,10,3,1,0,4
0,0,0,1,0,9,75,5,16,16,10,16,15,5,5,3,5,10,10,10,4,10,3,1,0,4
0,0,0,26,2,4,76,5,16,16,10,16,15,5,5,3,5,10,10,10,4,10,3,1,0,4
0,0,0,5,4,13,77,5,16,16,10,16,15,5,5,3,5,10,10,10,4,10,3,1,0,4
0,0,0,0,5,0,81,5,16,16,10,16,15,5,5,3,5,10,10,10,4,10,3,1,0,4
0,0,0,3,2,11,84,5,16,16,10,16,15,5,5,3,5,10,10,10,4,10,3,1,0,4
0,0,0,13,4,20,84,5,16,16,10,16,15,5,5,3,5,10,10,10,4,10,3,1,0,4
0,0,0,22,0,2,85,5,16,16,10,16,15,5,5,3,5,10,10,10,4,10,3,1,0,4
0,0,0,21,5,28,85,5,16,16,10,16,15,5,5,3,5,10,10,10,4,10,3,1,0,4
0,0,0,12,3,19,86,5,16,16,10,16,15,5,5,3,5,10,10,10,4,10,3,1,0,4
0,0,0,19,3,26,89,5,16,16,10,16,15,5,5,3,5,10,10,10,4,10,3,1,0,4
0,0,0,2,1,10,90,5,16,16,10,16,15,5,5,3,5,10,10,10,4,10,3,1,0,4
0,0,0,9,1,17,90,5,16,16,10,16,15,5,5,3,5,10,10,10,4,10,3,1,0,4
0,0,0,27,3,5,91,5,16,16,10,16,15,5,5,3,5,10,10,10,4,10,3,1,0,4
0,0,0,25,1,3,92,5,16,16,10,16,15,5,5,3,5,10,10,10,4,10,3,1,0,4
0,0,0,6,5,14,92,5,16,16,10,16,15,5,5,3,5,10,10,10,4,10,3,1,0,4
0,0,0,8,0,16,92,5,16,16,10,16,15,5,5,3,5,10,10,10,4,10,3,1,0,4
0,0,0,15,6,22,95,5,16,16,10,16,15,5,5,3,5,10,10,10,4,10,3,1,0,4
0,0,0,18,2,25,95,5,16,16,10,16,15,5,5,3,5,10,10,10,4,10,3,1,0,4
0,0,0,10,2,18,98,5,16,16,10,16,15,5,5,3,5,10,10,10,4,10,3,1,0,4
0,0,0,14,5,21,103,5,16,16,10,16,15,5,5,3,5,10,10,10,4,10,3,1,0,4
0,0,0,29,5,7,105,5,16,16,10,16,15,5,5,3,5,10,10,10,4,10,3,1,0,4
0,0,0,7,6,15,105,5,16,16,10,16,15,5,5,3,5,10,10,10,4,10,3,1,0,4
0,0,0,30,6,8,108,5,16,16,10,16,15,5,5,3,5,10,10,10,4,10,3,1,0,4
0,0,0,11,6,1,110,5,16,16,10,16,15,5,5,3,5,10,10,10,4,10,3,1,0,4
0,0,0,9,1,17,2,1,17,17,17,17,16,6,6,4,6,11,10,10,4,10,3,1,0,4
0,0,0,4,3,12,9,1,17,17,17,17,16,6,6,4,6,11,10,10,4,10,3,1,0,4
0,0,0,24,0,30,9,1,17,17,17,17,16,6,6,4,6,11,10,10,4,10,3,1,0,4
0,0,0,10,2,18,11,1,17,17,17,17,16,6,6,4,6,11,10,10,4,10,3,1,0,4
0,0,0,5,4,13,20,1,17,17,17,17,16,6,6,4,6,11,10,10,4,10,3,1,0,4
0,0,0,30,6,8,22,1,17,17,17,17,16,6,6,4,6,11,10,10,4,10,3,1,0,4
0,0,0,22,0,2,23,1,17,17,17,17,16,6,6,4,6,11,10,10,4,10,3,1,0,4
0,0,0,2,1,10,24,1,17,17,17,17,16,6,6,4,6,11,10,10,4,10,3,1,0,4
0,0,0,27,3,5,26,1,17,17,17,17,16,6,6,4,6,11,10,10,4,10,3,1,0,4
0,0,0,0,5,0,27,1,17,17,17,17,16,6,6,4,6,11,10,10,4,10,3,1,0,4
0,0,0,18,2,25,28,1,17,17,17,17,16,6,6,4,6,11,10,10,4,10,3,1,0,4
0,0,0,1,0,9,30,1,17,17,17,17,16,6,6,4,6,11,10,10,4,10,3,1,0,4
0,0,0,20,4,27,31,1,17,17,17,17,16,6,6,4,6,11,10,10,4,10,3,1,0,4
0,0,0,28,4,6,33,1,17,17,17,17,16,6,6,4,6,11,10,10,4,10,3,1,0,4
0,0,0,3,2,11,33,1,17,17,17,17,16,6,6,4,6,11,10,10,4,10,3,1,0,4
0,0,0,8,0,16,34,1,17,17,17,17,16,6,6,4,6,11,10,10,4,10,3,1,0,4
0,0,0,6,5,14,38,1,17,17,17,17,16,6,6,4,6,11,10,10,4,10,3,1,0,4
0,0,0,23,6,29,38,1,17,17,17,17,16,6,6,4,6,11,10,10,4,10,3,1,0,4
0,0,0,14,5,21,39,1,17,17,17,17,16,6,6,4,6,11,10,10,4,10,3,1,0,4
0,0,0,19,3,26,39,1,17,17,17,17,16,6,6,4,6,11,10,10,4,10,3,1,0,4
0,0,0,29,5,7,41,1,17,17,17,17,16,6,6,4,6,11,10,10,4,10,3,1,0,4
0,0,0,7,6,15,43,1,17,17,17,17,16,6,6,4,6,11,10,10,4,10,3,1,0,4
0,0,0,15,6,22,48,1,17,17,17,17,16,6,6,4,6,11,10,10,4,10,3,1,0,4
0,0,0,26,2,4,52,1,17,17,17,17,16,6,6,4,6,11,10,10,4,10,3,1,0,4
0,0,0,12,3,19,55,1,17,17,17,17,16,6,6,4,6,11,10,10,4,10,3,1,0,4
0,0,0,13,4,20,57,1,17,17,17,17,16,6,6,4,6,11,10,10,4,10,3,1,0,4
0,0,0,21,5,28,60,1,17,17,17,17,16,6,6,4,6,11,10,10,4,10,3,1,0,4
0,0,0,11,6,1,62,1,17,17,17,17,16,6,6,4,6,11,10,10,4,10,3,1,0,4
0,0,0,17,1,24,68,1,17,17,17,17,16,6,6,4,6,11,10,10,4,10,3,1,0,4
0,0,0,16,0,23,114,1,17,17,17,17,16,6,6,4,6,11,10,10,4,10,3,1,0,4
0,0,0,25,1,3,117,1,17,17,17,17,16,6,6,4,6,11,10,10,4,10,3,1,0,4
0,0,0,12,3,19,16,0,12,12,13,12,13,7,7,5,7,12,10,10,4,10,3,1,0,4
0,0,0,15,6,22,31,0,12,12,13,12,13,7,7,5,7,12,10,10,4,10,3,1,0,4
0,0,0,18,2,25,31,0,12,12,13,12,13,7,7,5,7,12,10,10,4,10,3,1,0,4
0,0,0,24,0,30,32,0,12,12,13,12,13,7,7,5,7,12,10,10,4,10,3,1,0,4
0,0,0,21,5,28,36,0,12,12,13,12,13,7,7,5,7,12,10,10,4,10,3,1,0,4
0,0,0,23,6,29,39,0,12,12,13,12,13,7,7,5,7,12,10,10,4,10,3,1,0,4
0,0,0,20,4,27,41,0,12,12,13,12,13,7,7,5,7,12,10,10,4,10,3,1,0,4
0,0,0,6,5,14,44,0,12,12,13,12,13,7,7,5,7,12,10,10,4,10,3,1,0,4
0,0,0,16,0,23,52,0,12,12,13,12,13,7,7,5,7,12,10,10,4,10,3,1,0,4
0,0,0,5,4,13,55,0,12,12,13,12,13,7,7,5,7,12,10,10,4,10,3,1,0,4
0,0,0,7,6,15,55,0,12,12,13,12,13,7,7,5,7,12,10,10,4,10,3,1,0,4
0,0,0,17,1,24,55,0,12,12,13,12,13,7,7,5,7,12,10,10,4,10,3,1,0,4
0,0,0,10,2,18,60,0,12,12,13,12,13,7,7,5,7,12,10,10,4,10,3,1,0,4
