8616,204759,7588,123791,148189,247062,34077,204759,156065,204759,123828,43907,20759,211247,309
218325,119982,148642,74524,223953,134377,102109,120004,244580,119982,74549,128917,110092,216115,309
52813,44783,53180,213488,25806,9249,30394,44783,982,44746,213488,58947,5483,243106,309
233783,246800,118812,107265,148648,155329,159300,246812,9144,246800,107295,241899,199214,244018,309
26310,220934,169071,91793,194155,222312,116700,220934,25722,220909,91816,16195,76147,40020,322
190749,41288,3168,203016,168332,189967,131719,41302,71147,41288,203048,85414,228435,57327,322
125684,51660,20401,122545,173232,176171,115942,51660,116901,51660,122545,233864,121537,88057,322
101974,25133,241402,235092,112603,184331,28247,25149,223973,25133,235126,224793,238997,100276,322
166077,38441,114230,7389,32371,126525,132552,38441,144111,38441,7424,44398,72784,102142,322
209034,2777,95115,59219,25399,186187,121102,2777,123115,2748,59219,14211,8480,156372,322
170770,123302,161006,219402,14104,22389,231849,123320,37110,123302,219402,24887,245325,166201,322
70029,94918,47702,218955,126182,42744,74268,94918,12418,94918,218955,230559,95462,167636,322
51859,160693,126297,64375,60058,3029,44009,160693,90519,160665,64375,87624,114980,198412,322
205996,66471,177711,62000,160979,20379,185314,66492,36964,66435,62022,26075,194205,205712,322
123585,95375,243473,193735,20720,109965,138541,95375,228490,95344,193766,95315,154039,211366,322
1344,28355,181738,165724,133517,56405,124311,28355,57821,28355,165724,247360,89141,230158,322
177884,191297,53105,245290,161160,145395,172993,191308,16355,191264,245290,151206,177478,245127,322
56191,97232,123400,101985,117511,3862,86044,97247,20391,97206,102012,46273,24238,17389,335
111488,95375,194349,194329,20720,93084,176149,95375,210852,95344,194329,190180,149591,23297,335
140238,112930,8661,88730,38382,201547,178943,112945,119580,112930,88730,136317,135991,55274,335
93338,186253,15194,103530,81690,170349,241202,186270,199552,186209,103530,163567,179984,66692,335
130749,225057,70556,161455,13551,57042,60090,225057,125020,225057,161455,20736,224805,78612,335
41208,101285,176093,102236,157967,231486,37410,101299,124932,101249,102236,31034,118839,102285,335
81240,86578,65417,48982,26230,197236,204987,86598,25623,86546,48982,164936,195803,103222,335
141119,215047,183083,32559,56542,154250,215977,215064,138444,215047,32601,28659,79262,110156,335
168255,177987,231609,136066,212513,179062,216081,177987,181606,177964,136094,239159,161806,180206,335
111449,237148,133741,119022,66859,5112,76142,237148,218230,237119,119022,77046,229647,205068,335
137191,116278,189638,71977,77936,138296,28120,116290,74529,116247,71977,126155,162272,227837,335
44581,142579,21558,99053,99617,161479,180895,142579,107122,142551,99079,36887,109367,230579,335
61778,73676,136176,192624,193265,28058,34428,73676,207789,73644,192624,105194,12006,247394,335
223406,191818,202247,191766,74757,202314,213630,191833,204313,191818,191790,139791,68575,4725,348
241989,160299,206990,134155,194792,50506,246626,160321,18269,160259,134194,232608,74506,101197,348
44618,49986,239367,6915,172454,19535,53874,50002,167079,49986,6933,149959,202435,217095,348
174449,126705,246458,133737,82832,104330,76614,126705,115629,126674,133769,214374,131637,221532,348
169462,80101,70294,186792,215302,4878,73284,80101,200197,80079,186792,85912,186330,69955,352
140833,175519,70507,76940,211422,117444,99842,175531,41275,175519,76940,63948,188748,107947,352
140959,228704,85728,61438,120736,58194,181337,228718,145626,228671,61475,179005,136307,141943,352
217121,9763,145109,157620,239952,112127,62842,9763,1260,9724,157664,113442,180234,44989,355
35945,60698,109407,120866,23596,172734,171599,60707,27079,60657,120898,63364,2220,52663,355
13213,126589,62009,138454,44352,146623,2428,126589,238367,126562,138484,85429,210723,54176,355
128992,245229,235801,62100,167146,45295,16406,245229,98542,245229,62100,151037,154429,109031,355
178880,201102,55520,29899,2327,154469,139158,201102,168768,201063,29899,192042,168644,135586,355
189601,80669,31406,157620,157945,191452,108581,80684,33169,80635,157620,130292,211488,144485,355
110140,214760,124959,162272,210366,65168,178775,214760,199053,214760,162308,110393,96731,153574,355
153835,84951,223285,29438,16014,107596,16809,84951,21963,84951,29438,7142,124102,175031,355
11099,128582,65118,137568,160694,65240,128495,128582,103699,128550,137604,90861,6573,229569,355
60069,221656,43534,116429,185000,237037,200852,221656,136185,221656,116429,15482,220532,242738,355
180673,220039,93060,68321,145718,16928,142169,220055,131155,220039,68347,86054,147674,65843,365
154084,115034,3033,224409,173724,34130,188666,115034,148139,114998,224409,210871,155033,112303,365
196994,178770,203598,128516,212886,240927,222110,178786,138321,178749,128548,211160,164746,119771,365
6365,14261,222636,19094,146106,170575,94222,14261,35436,14261,19094,248482,69285,202580,365
212197,71767,29158,36277,105572,100661,149849,71767,78456,71749,36277,98393,83709,220151,365
119763,145403,66092,83926,226128,151467,157783,145403,148458,145403,83950,109055,45513,240152,365
125045,90506,152438,137960,239370,94427,233311,90519,101202,90476,137982,44815,208921,8635,371
98508,102853,111574,124110,168410,23936,218732,102865,28666,102853,124141,152864,4004,23920,371
159520,63123,17590,68980,72681,138319,167501,63123,201591,63123,69005,1414,66857,64869,371
68438,230784,92313,25512,35292,184827,49804,230784,186320,230784,25512,247411,1242,79179,371
152537,193233,212657,27869,37016,191934,121348,193233,181505,193233,27890,222236,84258,82807,371
205520,136411,10459,38844,135624,173088,90447,136427,65928,136373,38844,190249,226071,113269,371
64487,112663,64824,149054,211338,169148,56110,112687,96004,112663,149085,215887,175171,158011,371
108088,197297,151846,91376,67589,63978,170159,197297,56879,197297,91419,243789,235836,174850,371
89758,84133,177441,118204,5923,97385,249299,84140,201958,84102,118241,131661,143592,178241,371
162962,180633,97624,128708,59754,201037,197217,180647,216833,180609,128732,125882,215032,30196,380
61754,160913,74941,198146,127749,91081,222856,160913,42850,160913,198146,229657,2424,66876,380
130223,171077,43649,191375,64905,62996,218679,171077,45989,171043,191375,1778,140510,79478,380
191673,230724,169427,238350,16222,74103,192916,230724,230308,230724,238350,129854,205322,114492,380
180113,93178,132106,91132,77195,231224,25310,93195,37776,93151,91132,56498,25486,151147,380
44189,104224,146346,219143,101484,93255,202436,104224,206913,104192,219185,51256,199458,160669,380
99902,71659,164424,34545,66988,152368,169958,71659,170259,71638,34545,63837,31888,168047,380
136797,139658,67856,181116,175583,84823,168530,139658,196480,139633,181144,125733,58071,206679,380
165068,77877,202211,18322,12540,40149,76881,77889,73629,77877,18322,107347,179003,44479,388
222241,31107,69237,49720,230743,66366,175390,31107,118784,31107,49743,206768,133656,49589,388
187211,56271,147667,210483,146534,170976,154307,56271,78273,56271,210519,110935,67707,97971,388
185159,162379,226730,239899,89875,236863,73261,162390,25693,162379,239926,170514,162175,120306,388
109588,180175,203136,246956,165592,215041,216616,180189,207383,180175,246982,206595,33238,122868,388
33762,13428,39505,17861,126428,136978,126738,13428,101956,13428,17861,66896,117906,137273,388
78725,124304,119625,80710,71966,41559,150448,124304,234450,124304,80710,81418,135927,144684,388
38434,208289,120609,158008,226634,47337,109071,208289,211086,208289,158042,89076,104567,221957,388
237908,116500,171770,228831,145564,189491,21947,116519,200613,116500,228865,176221,31518,239223,388
174168,123905,136150,112625,206483,186929,198866,123905,242848,123905,112625,199551,136301,48885,397
55071,230310,120200,98087,141025,79813,217037,230310,12978,230276,98087,189020,144379,56279,397
139509,140495,225605,19024,195118,217606,89161,140495,34374,140470,19024,234100,149573,154984,397
20748,49428,123024,173041,248799,5451,134682,49444,225620,49428,173041,60898,88412,176122,397
6599,57840,206765,86546,127964,82408,46776,57852,125565,57840,86570,48573,62964,207237,397
92057,92324,177076,118407,67014,149482,49392,92333,98931,92294,118407,190180,203225,43312,402
4883,35781,94294,68743,185100,225939,9150,35801,84475,35781,68743,66199,93963,102911,402
71970,183055,73240,139211,89899,56011,29498,183074,232770,183055,139244,0,240866,144532,402
109358,94359,136271,174086,183696,222191,127487,94359,203250,94359,174122,77135,16361,160576,402
128275,248933,106844,20781,82185,98923,11866,248946,210981,248896,20781,51785,191468,231345,402
7017,53211,124983,235526,173993,56801,136874,53231,245248,53177,235556,189655,43852,246923,402
77102,96868,32414,204270,242249,245631,167664,96868,9766,96868,204306,203467,18856,21418,408
38359,221966,204298,140018,40770,10655,103087,221982,113326,221936,140049,53288,235102,35070,408
87574,220039,95681,245673,145718,180683,134895,220039,112425,220039,245673,228393,76108,42744,408
145770,98443,12245,193228,242957,143487,43659,98451,94922,98443,193260,105852,19650,101414,408
4557,164282,93315,212362,187114,228059,84744,164282,91634,164282,212384,115230,69804,134944,408
91134,84763,66525,214701,208012,94707,92119,84777,12748,84763,214701,120146,131498,150060,408
52519,129887,52789,214296,64838,212651,237949,129901,131031,129847,214296,68579,101940,198726,408
34196,36306,112178,157691,98398,245687,122455,36320,53091,36281,157691,86230,5403,230869,408
2682,150748,219744,198705,171128,195449,126072,150762,217960,150748,198731,3013,208280,14040,416
154580,35685,209712,19201,156112,103785,61129,35700,89368,35656,19201,0,192459,29893,416
186771,224058,168607,90811,195588,214400,192268,224058,125717,224023,90840,120796,227853,50165,416
189935,169200,176865,61509,227663,71339,224006,169214,193732,169200,61540,191714,46721,83808,416
199830,79365,77213,196001,234177,126432,42800,79365,65437,79343,196001,41788,131472,95738,416
172318,119982,161147,168767,223953,175314,215700,119982,119007,119982,168798,176883,210199,165696,416
127306,152491,96637,101822,210258,226254,91391,152491,31628,152491,101822,190371,115878,174536,416
11570,53211,207001,94138,173993,77097,60588,53231,197428,53177,94138,4017,9337,189375,416
106162,49311,113664,228337,210494,180815,45642,49320,79362,49311,228337,19280,57704,206930,416
211238,207466,23476,120301,226229,28049,155214,207494,26808,207466,120301,32619,56471,216245,416
169350,161640,179491,148763,108584,53350,246213,161659,222927,161640,148763,176813,143723,218400,416
178185,162650,215081,129655,176723,24017,59515,162650,45519,162624,129655,58986,114959,37970,427
138036,106866,102691,103460,170262,161523,86168,106888,52096,106866,103460,71621,201967,48628,427
42890,103554,134726,198646,140088,1724,152641,103563,91758,103524,198671,170303,175527,85786,427
171169,91021,190537,27484,143704,77432,235750,91021,219332,90987,27517,86575,30131,99834,427
75862,229563,162212,47379,150169,79549,192539,229574,16867,229563,47410,72297,94090,101197,427
26051,56158,221460,178402,107705,44300,210779,56158,211277,56158,178435,54181,134263,137847,427
81638,87542,23358,89027,74598,74638,67444,87542,230381,87542,89060,184248,129231,139615,427
84356,133862,77232,79905,66694,50741,189588,133862,215974,133827,79905,242748,172988,144079,427
90677,95781,40989,202901,145882,87826,113435,95792,169017,95781,202927,166188,11319,165922,427
89189,126535,66974,26007,25203,151703,6485,126535,108760,126502,26007,106054,150986,211524,427
24673,72343,50313,99869,19593,166652,132765,72343,99138,72313,99893,136377,141292,225970,427
27184,217735,98123,117246,163784,192754,195952,217735,155679,217735,117246,205193,210561,9337,438
235567,58250,235436,75458,12903,83743,176607,58250,105899,58250,75486,184173,83946,48480,438
153303,7246,115687,21502,181409,26099,181381,7246,62938,7212,21533,102521,37621,88244,438
115380,60698,117143,229538,23596,184533,145616,60707,136663,60657,229538,112542,19340,113897,438
153653,57210,100703,149493,185525,10357,223683,57210,133354,57210,149526,85447,60115,154879,438
196043,224492,126631,179976,80295,42414,126789,224514,75405,224458,179976,204681,239204,160780,438
63865,56677,214032,67488,21756,214194,53429,56677,178193,56652,67516,66159,103148,172335,438
168768,153250,119799,220146,201082,46783,3130,153267,103170,153221,220146,94355,195650,195269,438
216225,97946,71092,203614,89050,105365,108673,97960,142833,97946,203614,240176,24999,226648,438
98953,121586,14097,35095,215009,65162,54358,121603,248954,121551,35095,109551,147256,243363,438
62943,72744,191030,172754,154377,40670,171390,72744,133001,72713,172754,120566,21366,248981,438
232879,187186,33119,30041,130353,20075,28494,187186,101369,187186,30076,62785,62964,2709,449
22098,123789,115386,83298,168046,19771,34728,123789,20212,123789,83298,198220,232573,16113,449
201681,142614,218719,224589,109314,127326,70272,142614,79946,142614,224618,189438,121076,26162,449
36857,64730,221365,27230,92706,57876,53625,64730,23280,64730,27230,206809,170349,62059,449
33305,130135,129726,198210,142346,114271,162939,130135,93122,130106,198210,174661,69930,106632,449
35493,95967,99663,69577,203588,238995,130919,95967,26764,95967,69597,109709,197206,197972,449
146134,146128,102181,70828,207330,22329,100291,146128,16255,146128,70861,221844,47285,241952,449
26996,108102,242923,168642,55230,67137,80947,108102,117823,108102,168674,135430,46747,5991,456
192497,224994,206555,133005,243878,89988,72988,225008,44514,224994,133005,98901,241898,45438,456
171349,19421,223726,50794,52127,191368,75929,19421,47503,19421,50794,14261,166074,74694,456
84209,243607,194041,28529,127863,48055,107387,243607,10694,243607,28529,21669,8399,145217,456
209167,173148,150221,50980,239126,150707,239287,173148,163638,173122,51003,184531,41124,239109,456
227568,210486,124039,349,141373,162518,220534,210503,185661,210455,349,19618,2105,104094,461
188655,66222,114066,238553,74196,45110,26676,66222,76954,66222,238590,202764,118752,159938,461
248716,228035,212970,40500,158890,193286,104081,228035,18819,228005,40500,52625,140478,172759,461
10995,91829,212320,215797,153678,225032,77471,91841,58639,91829,215828,121364,71603,184071,461
226163,71304,188276,228337,192175,240727,69209,71304,174144,71304,228362,73683,43978,186096,461
130729,40374,197633,153615,129414,7311,241705,40374,20312,40374,153647,173396,72358,192774,461
162508,202019,209668,222380,31525,16359,116054,202019,19464,202019,222414,2116,44100,237807,461
137781,84067,75954,227911,236468,150639,72092,84086,25510,84034,227940,90883,236377,25150,468
75989,162754,109297,95502,205446,23338,159157,162754,183906,162754,95502,31018,168934,74242,468
199174,180903,65030,169493,146729,176539,5872,180903,134890,180903,169493,51381,93298,114230,468
107111,36481,7403,117370,156483,196260,193067,36481,126807,36464,117370,92121,220491,124921,468
212297,43746,136867,110923,207941,190439,97922,43758,85653,43746,110923,135578,221745,128342,468
108106,205205,144290,197130,42568,30906,32478,205218,52790,205178,197157,206287,233841,191231,468
45161,144073,139386,73062,61844,114881,1602,144073,136160,144050,73088,237698,62312,232290,468
201852,80372,150446,67991,61384,12132,63504,80372,157752,80354,68032,207381,182596,21047,475
48389,24699,68950,75519,218307,213045,78686,24699,103197,24673,75548,234752,66239,86622,475
85962,169157,154767,102421,218132,231252,227871,169157,237861,169118,102446,72445,14759,136251,475
85616,34769,249382,243467,107325,158894,46752,34769,21767,34769,243497,128934,19127,164526,475
122698,103800,107506,78733,216846,75766,196729,103820,174664,103769,78733,117597,87943,175551,475
79737,43324,187449,31892,82716,75814,141931,43324,217869,43295,31922,202,84131,176252,475
148177,19886,174817,206815,196742,106457,111806,19900,142600,19865,206844,35840,83268,203096,475
20455,170685,54752,246721,190145,131276,80107,170699,145728,170685,246721,130487,138843,248806,475
199907,56217,162724,95366,127228,113344,248902,56217,71324,56217,95397,148822,247478,83521,483
47536,70297,100545,50171,124279,119426,243683,70297,244392,70267,50204,223325,216379,103388,483
85235,178597,174720,152274,155238,239956,128480,178606,17572,178570,152274,191775,112070,179699,483
24862,173499,166884,211639,94985,108034,232112,173510,131255,173499,211670,77366,206696,199958,483
227587,219472,27191,199307,212577,23603,20442,219472,140289,219443,199330,49195,152922,64731,487
45379,149048,33575,52547,131813,131954,77597,149061,120686,149048,52547,227827,203617,219093,487
7807,37677,205690,145290,32018,199953,21838,37677,221328,37677,145322,132921,66736,238696,487
10024,182752,31425,170807,243465,119859,6736,182752,142987,182752,170807,65006,161049,32106,490
190506,28099,66376,192083,56254,62979,142021,28099,61767,28099,192128,81930,42969,93586,490
23953,148594,103353,223967,237309,58570,222522,148594,19392,148570,224002,247906,197091,106319,490
86642,171768,244068,50794,36658,138512,182144,171768,128985,171768,50794,199336,30081,121431,490
247702,114837,236578,113122,115651,44217,195860,114837,10098,114797,113122,161004,97378,188866,490
94143,220073,128693,211131,155299,156748,176066,220091,238945,220039,211175,203816,138819,225567,490
175898,230414,104354,111435,169722,171269,183953,230414,192772,230414,111435,135991,247940,233145,490
240035,237427,42974,160301,163417,149226,63033,237427,38389,237402,160301,198748,90040,45202,497
138389,116598,96519,189305,174459,158098,173228,116598,225837,116568,189305,95856,178657,64959,497
144650,168131,86832,221363,140932,33418,110388,168143,145064,168098,221399,4067,118461,74759,497
32285,236586,182833,13908,143914,167835,227053,236595,185025,236558,13935,139071,116528,82770,497
18182,244793,16114,177534,22763,244968,169859,244793,85221,244764,177534,126789,101061,123521,497
130652,68451,212132,28780,46441,139839,147680,68481,116000,68420,28780,91400,142027,169555,497
134161,163339,174967,229064,138610,127766,17566,163356,16471,163318,229092,175451,234894,204261,497
144446,34523,33751,82064,30546,78508,123688,34523,242025,34523,82085,24192,9379,243903,497
114487,120207,97386,247399,41379,92767,216260,120207,209461,120173,247399,40606,159185,4516,505
221873,225127,193351,94192,32649,65051,248571,225127,64259,225127,94192,109502,197970,26177,505
7491,238576,80960,199606,29352,164094,234736,238592,224323,238576,199647,185581,249173,52487,505
5528,236952,201846,123133,9439,8997,228950,236952,242591,236920,123176,95604,133283,87641,505
68835,98873,17391,42800,128021,131487,179858,98887,136266,98873,42800,3643,228078,99229,505
100975,35656,22001,175801,146505,7712,200478,35669,46170,35656,175801,197880,130737,146819,505
108848,106354,221121,12559,6664,53559,69051,106373,96378,106327,12589,149308,140442,178408,505
186591,162853,173025,232981,234287,170707,235821,162853,27021,162821,232981,198400,160192,203682,505
164833,132919,89538,103402,18633,191146,59187,132919,171544,132919,103402,208316,219561,78925,513
195073,180013,157639,60969,117272,74025,87635,180024,188943,179987,60969,22072,87640,89203,513
127825,8501,38234,146527,85622,244111,65377,8511,193559,8475,146527,184741,146868,165657,513
99746,3079,242815,16054,121613,237762,11678,3095,116599,3043,16084,176221,164078,173184,513
531,116247,175285,31492,68239,150015,177355,116247,99532,116247,31522,246468,141535,129820,517
53995,27468,196433,162922,113692,174550,32397,27485,32599,27468,162950,154509,206651,136221,517
116893,239425,231554,184735,58431,193985,236612,239435,187288,239400,184735,93345,126663,141873,517
212859,200837,4257,94560,175286,63137,70829,200837,91744,200808,94590,53615,83230,18019,520
244958,76496,107068,207888,98094,41714,106589,76496,42491,76465,207917,226176,76396,179817,520
22448,39956,155865,61312,4254,66653,106713,39982,85540,39928,61312,186272,149464,209088,520
107385,246976,44737,236949,206284,174029,208765,246976,225908,246976,236980,181257,89370,15950,523
16495,156784,104806,41867,96807,73013,3955,156784,16951,156762,41867,236240,217899,41201,523
8910,1878,113994,244096,236331,201181,30102,1878,41302,1854,244096,44532,54624,50106,523
19392,43671,139414,130921,188862,121850,72477,43688,95711,43671,130921,204468,218756,66116,523
128819,172284,76703,10903,200351,159829,59735,172284,59150,172247,10926,97873,119726,77598,523
5350,39143,249647,244498,243963,183882,46475,39160,167473,39143,244498,13532,27384,123553,523
7115,86253,231285,219715,170236,177880,80380,86267,242286,86253,219745,55865,33072,156542,523
130066,135405,239791,71278,48420,111252,49606,135405,171178,135405,71304,207658,159132,185632,523
110229,102220,51130,222764,216066,95741,70232,102220,136938,102188,222792,249086,17122,35567,531
79887,172564,133918,161215,46588,170673,65520,172564,212838,172532,161215,196437,16443,46409,531
18131,90933,45933,157020,114529,249174,132427,90945,151371,90933,157020,84492,186566,47561,531
83512,56477,36651,76940,204202,217177,92365,56499,75634,56477,76971,4790,171895,51608,531
146339,193981,196678,127151,18354,2559,243070,193994,62866,193981,127190,57184,26295,108933,531
75572,208649,167334,38916,82567,214813,15444,208663,144632,208616,38916,17519,184841,130081,531
240466,144856,224781,61937,62243,122247,91086,144866,194129,144823,61937,113546,161238,161871,531
150812,141429,57826,123718,243395,119553,182201,141449,205177,141429,123751,211795,9853,192457,531
116514,111068,219248,213385,201017,88998,207601,111068,246600,111038,213412,88092,231976,225386,531
67780,31621,16835,120416,125347,51066,608,31633,97984,31621,120416,120431,69112,68771,540
143458,65507,81482,245081,93048,87018,82667,65507,46743,65507,245104,21894,29612,107192,540
36000,5117,133762,108848,247267,219308,218088,5117,158499,5117,108848,228410,97796,150479,540
222369,52614,189552,60144,231187,141135,68556,52629,234739,52571,60144,122800,95420,228198,540
118370,134857,113170,180141,125135,201745,157415,134857,30482,134857,180141,5498,176059,248246,540
4169,153867,176428,3146,153402,22935,27881,153867,148166,153867,3179,122561,155357,2789,545
214157,161191,22136,154767,224038,159635,85103,161208,54233,161191,154767,46783,191250,22266,545
146471,87408,19835,219020,26602,37609,21838,87422,125448,87378,219020,92102,39316,71817,545
101424,80691,15611,186584,167664,29897,248964,80691,75363,80691,186584,131690,142667,110248,545
87123,39267,114330,222255,32732,122964,108217,39284,154288,39267,222282,136560,167016,115541,545
22672,171077,63336,200533,64905,166625,76952,171077,88681,171043,200566,49668,76804,144768,545
93275,118574,127154,175194,31036,72181,220982,118589,17861,118574,175225,44055,61911,146620,545
204092,148028,121627,158218,54170,179693,102161,148028,7232,148028,158218,98812,199830,168414,545
48466,22631,96531,233038,53631,226207,102823,22631,687,22631,233038,99865,231310,196689,545
20788,160815,195678,119766,98589,187498,200832,160815,188943,160777,119804,89488,102431,248058,545
228013,184921,146639,73476,167794,98567,57836,184921,559,184921,73503,182014,107300,4620,555
83704,152971,234448,35649,114273,238608,1395,152971,63982,152971,35649,224793,216542,35626,555
180941,25753,232867,66129,55106,82605,64514,25772,229478,25753,66129,162223,115207,72501,555
55216,45330,41184,12559,218335,174424,227279,45344,124655,45300,12589,81332,74352,92418,555
167888,249319,157601,177223,217057,200670,38184,249340,211888,249297,177256,179227,239571,119910,555
220891,55632,301,58988,184739,210962,215603,55632,249119,55632,59026,70573,120294,198836,555
75656,119919,891,62000,204656,74642,225912,119929,2384,119919,62022,68646,225698,199757,555
45854,66985,224262,206718,74569,74265,87015,66985,100551,66985,206718,17914,156181,205353,555
168090,194407,214503,55390,153077,170473,184710,194423,137160,194407,55421,144464,245028,218033,555
45978,182535,222098,42587,176377,167325,114258,182535,164147,182512,42609,25309,190418,13849,564
148714,168769,188569,42994,92842,6863,207901,168769,114507,168769,43028,99483,79407,14439,564
123126,214127,181565,199239,18009,167430,125417,214142,183985,214127,199239,207703,21465,26134,564
128654,155043,8562,33534,28842,16322,186746,155061,166650,155043,33534,104294,6175,29007,564
238022,248662,10378,157560,235901,128719,28046,248662,174298,248629,157560,84856,163234,41765,564
144889,108163,160790,195872,74633,122857,103245,108178,39319,108163,195872,242530,99974,67708,564
136251,66471,60024,197766,160979,122812,227738,66471,89745,66435,197797,246378,248881,94187,564
161588,90957,187857,151680,124310,241758,211418,90957,50436,90933,151724,27982,93053,138869,564
127315,31316,122087,132750,38660,153193,200688,31316,21032,31294,132750,228527,235800,178391,564
196082,45852,75118,170922,122409,66017,55547,45852,184261,45819,170948,59470,4243,181567,564
54066,88864,65258,212650,238644,227990,113694,88879,83712,88835,212687,114941,130167,224399,564
223474,73061,56142,53683,240764,16495,140612,73077,100424,73061,53709,109653,79454,225159,564
57693,930,171770,2224,197492,157405,104601,930,35779,896,2224,235621,127040,32242,576
240622,175932,241640,82771,76961,17610,119532,175932,18139,175895,82803,46540,4213,63305,576
163518,54073,180095,98853,203179,206920,227227,54073,124714,54073,98881,172999,179994,67262,576
129845,235959,23820,9218,191709,248618,33377,235977,244619,235959,9251,226098,126663,71158,576
192698,193105,176528,52208,248261,122624,214026,193123,172036,193105,52208,133281,182691,88116,576
51227,50894,78953,209573,192150,17988,173730,50894,97643,50894,209603,27412,131370,102637,576
232114,58579,190152,194329,108788,61287,81561,58579,243670,58579,194355,207901,206105,105539,576
12033,175612,672,145364,240186,32894,109232,175626,201443,175583,145391,126520,97720,106880,576
118809,3770,149933,239007,83400,153949,115378,3786,18831,3741,239007,152541,83110,111637,576
203498,115689,224522,221064,145174,41814,24945,115689,95945,115689,221093,140763,190055,166720,576
149375,97829,172896,217608,50506,64356,217487,97829,73536,97829,217642,66606,153721,170558,576
139212,93913,113035,194724,48701,25622,50015,93913,8008,93913,194761,201388,248369,191364,576
139243,189082,98221,1417,208147,231726,235867,189082,108490,189082,1417,172841,201986,194909,576
26310,163568,34900,155790,205801,132285,25033,163583,204313,163568,155790,43228,138662,195028,576
93860,218977,105520,144137,58391,121538,217972,218977,170096,218939,144168,82070,189720,197237,576
173311,110109,4329,202758,152569,114838,44423,110109,164392,110109,202796,218572,224795,232101,576
224715,4386,19538,244330,26119,32898,58065,4395,126264,4357,244355,168340,26845,18601,592
46180,29667,91114,17391,47525,246591,138175,29682,70638,29628,17391,144737,148613,48536,592
67633,212720,35872,127624,84430,84011,22896,212720,164671,212697,127648,224756,155078,85717,592
108231,106866,72943,246498,170262,239393,6505,106866,191729,106866,246528,168142,248039,93249,592
31967,50266,45611,10960,9158,221428,93056,50279,235351,50229,10996,98348,225336,171079,592
144918,5883,116248,114597,238183,232055,55797,5883,199431,5854,114597,122986,15637,180120,592
240841,18272,4138,129655,167173,96509,237875,18291,103455,18272,129686,142054,103736,14740,598
239230,13760,94913,195762,232214,234920,233948,13760,88205,13722,195762,168938,239946,41691,598
38855,238372,198221,176493,211896,22162,249676,238372,53952,238336,176522,154126,184205,49573,598
53886,154136,210000,240360,239792,147554,49554,154136,213517,154096,240386,18481,93806,49623,598
230011,160537,92266,24945,12299,15829,11539,160547,49078,160537,24945,215968,145124,52756,598
86572,238929,93076,185093,144990,182382,80610,238944,48900,238929,185093,20195,137903,80832,598
84586,175730,210113,119830,19404,12590,154601,175747,44795,175699,119853,194136,215795,149245,598
156361,5634,149139,249178,161240,105325,123601,5634,37455,5604,249178,184186,7722,193931,598
32036,234690,238158,180210,46679,74986,153494,234708,197786,234661,180210,117430,95152,203455,598
84623,218827,32041,161383,10533,144947,204411,218827,104326,218827,161421,13669,180944,228740,598
140403,21773,70881,202954,34251,239047,184307,21787,60358,21773,202954,108294,49922,152,608
15664,225993,167806,70135,42597,91357,27914,225993,60373,225952,70135,174533,126357,6567,608
159511,494,167112,21992,62428,99696,122874,494,235696,460,21992,218958,218128,28700,608
177074,86578,46298,58929,26230,10621,30488,86578,235630,86546,58929,65838,77630,32275,608
219892,51150,27065,110805,19205,70294,38386,51150,214724,51150,110832,35632,13349,86378,608
6040,58896,104698,2574,214901,6114,79220,58916,58359,58869,2574,96845,123916,136434,608
78045,1038,236458,34207,226338,10684,31007,1052,140208,1038,34233,46148,246650,138705,608
48992,199728,62212,51484,78427,198988,176984,199728,182748,199701,51516,143396,212069,143526,608
53613,129510,94009,70324,199556,50826,212666,129525,176123,129463,70359,95627,179721,170684,608
185672,119327,55914,83359,12230,69466,132044,119346,203887,119327,83395,228970,172896,222399,608
186423,148683,181185,126982,16489,81720,83212,148697,92195,148683,126982,126132,153768,223902,608
54040,113564,21461,117182,230869,138586,75323,113577,209547,113564,117211,97636,61652,10726,619
182711,14480,229109,77122,223064,36467,7598,14480,221512,14480,77122,133317,231659,11894,619
190221,338,7578,29830,14718,172898,145877,338,245433,338,29859,189340,47559,17668,619
177777,96637,68306,139085,175145,82605,5890,96652,242920,96608,139116,147228,126350,26075,619
243536,196717,214427,167855,125219,122988,146742,196733,133354,196717,167855,10787,116685,33202,619
84913,84851,185050,52319,236832,223776,34095,84870,37053,84822,52319,12730,144974,52081,619
29044,78439,227182,21502,185924,106057,158462,78439,110930,78439,21502,26807,168398,105737,619
183362,47430,236564,196303,123137,122719,131773,47442,206790,47401,196345,126608,134968,112130,619
230912,201685,192274,209441,175670,92663,124497,201700,224108,201653,209473,94744,82772,158047,619
130362,204150,30043,170569,195920,97524,244957,204168,244155,204129,170602,153693,44626,188017,619
167016,235774,24154,208197,133848,178092,114928,235774,91549,235774,208219,125066,183374,214622,619
32768,118374,246809,100288,213485,63987,184341,118374,186454,118346,100288,76385,26766,238576,619
141083,89646,91373,89027,239005,22162,247459,89646,115756,89622,89060,23008,36542,46753,631
133745,148442,89273,116776,179756,2714,112,148451,28921,148410,116810,212449,59691,91749,631
227508,113507,166765,19338,211708,109598,172689,113523,145039,113507,19338,153787,94377,104382,631
116642,239425,187137,229704,58431,46368,64255,239425,55160,239400,229704,127703,171082,119893,631
190702,104006,236494,4521,34375,235399,86540,104020,107532,104006,4521,194288,198713,124767,631
